Porcentagem,R^2 BDTR,R^2 RFR,R^2 HGBR,MAE BDTR,MAE RFR,MAE HGBR,MSE BDTR,MSE RFR,MSE HGBR
0.1,0.9999837228894632,0.6049188709230671,0.9059636816338277,0.0014788308230722499,0.2535431141715916,0.10682120893058689,3.449359181805341e-06,0.08372350344730216,0.019927679267537832
0.2,0.9988060701351064,0.5817903821430177,0.7855766031053184,0.009009726899687327,0.2023668632081922,0.1262841005839224,0.00019455324617962574,0.06814808903776237,0.03494071900650395
0.3,0.992064296799584,0.638093833800252,0.7588665921394426,0.019680677717303197,0.1762151777672128,0.13296468779397602,0.0012330512528883238,0.05623305715833905,0.037467360253607224
0.4,0.9954293090946635,0.6617411952837369,0.717111601414719,0.018819059444120836,0.17281889709976206,0.1558569773365798,0.0007583258874559328,0.05612070769798919,0.0469341726122215
0.5,0.9492078830745311,0.6425371699272362,0.6276207606279287,0.05317042196944236,0.18883497672296826,0.19422281457923488,0.00893336187557011,0.06287087468299973,0.06549438577528925
0.6,0.9466639488401414,0.6468550700830165,0.606607592401833,0.06078321130886818,0.19203677729455046,0.20391367317813697,0.00958492788798606,0.06346305385670678,0.07069585723938027
0.7,0.9384246452246192,0.6455708136207268,0.5710795151201563,0.06421768672021826,0.19445896336309684,0.21611304962337408,0.01118328510197229,0.0643712513585753,0.07790032369257793
0.8,0.9437584091142778,0.6586914687340577,0.5656012419939069,0.060694297253697405,0.18578488982961291,0.21412423248264892,0.009943441464889033,0.060342912578806675,0.07680114581806101
0.9,0.9246473829255528,0.6541877311859077,0.5239826738353301,0.07068843701254604,0.18469597150841516,0.22225007822733694,0.012999252765283544,0.05965686748755232,0.08211884050895603
