Porcentagem,R^2 BDTR,R^2 RFR,R^2 HGBR,MAE BDTR,MAE RFR,MAE HGBR,MSE BDTR,MSE RFR,MSE HGBR
0.1,0.9999939420711075,0.9420486397177773,0.9944498802988027,0.008922942629110864,0.6020033994617636,0.25687843614498757,0.00012102200644014098,1.1577207361899653,0.11087727078571534
0.2,0.9999661311826619,0.9761670720971561,0.9910165081178733,0.02135236412552546,0.5164841799567057,0.3492945345596592,0.000753250185442828,0.5300497263674607,0.19979489861073052
0.3,0.9998991218642057,0.9867833427098236,0.9895340399802075,0.031996691310465356,0.4040989477455736,0.39767841975374546,0.00227718887200061,0.2983483454492693,0.23625503687412475
0.4,0.9997448997431785,0.9894387982240597,0.9871763369560383,0.04782010722582821,0.3583088074359654,0.4350968759144207,0.00571493295380365,0.23659937004027076,0.2872845971679106
0.5,0.9996519787280805,0.9869518125923574,0.9861682176651297,0.0578055501003186,0.3526425184309269,0.44945091385478503,0.007529388146231589,0.28229558226443996,0.29924854127172956
0.6,0.9995347683757378,0.9910088537256753,0.9849975836337838,0.06588064406492757,0.3202200237242933,0.4737357653039677,0.010343246246615192,0.1998953534213439,0.33354071107292604
0.7,0.999381533482937,0.9936786665797505,0.9849623027615103,0.0814252015489802,0.2903184038788301,0.4802789465026185,0.014517267688993703,0.14838069140581062,0.3529799434800667
0.8,0.9993978974108416,0.9951763324958348,0.9855394960620851,0.0792470943666725,0.25808434128702945,0.4735079440727223,0.014317932933464854,0.1147062793975268,0.34386918325096283
0.9,0.999209692359852,0.995772569968527,0.9850983082578105,0.09150118028262084,0.24170309720345834,0.4765400633895489,0.018669326170765433,0.09986398474760581,0.3520205670528898
