Porcentagem,R^2 BDTR,R^2 RFR,R^2 HGBR,MAE BDTR,MAE RFR,MAE HGBR,MSE BDTR,MSE RFR,MSE HGBR
0.1,0.9999921064866872,0.9560623842169865,0.9943751535148128,0.009924887933305173,0.6754620787668695,0.25033640425830544,0.00013855171220319282,0.7712195641759101,0.0987307021001269
0.2,0.9999873037990545,0.9737649751151567,0.9919128309835266,0.01205471517408504,0.49929707593612566,0.3060505517580874,0.00022124114987022293,0.45716565902812506,0.14092519329851655
0.3,0.9999745384328993,0.9786114849969256,0.9884161039541388,0.01585847518756947,0.448175928319152,0.3657047718924466,0.0004402090447580662,0.3697894053837379,0.200275803636218
0.4,0.9999049402052579,0.9816187260350641,0.9862381492894385,0.02986313205094419,0.4135308492227566,0.4042961267720261,0.0016966999053677201,0.32808303322603904,0.24563203467495154
0.5,0.9998732202951228,0.9829671838549464,0.9837307110390265,0.03436150253250988,0.3770345440464697,0.42745555938418983,0.0021466611396878305,0.2884032941506639,0.2754750881988696
0.6,0.9997575787004672,0.9839657742254387,0.9814774194401161,0.04491820014785157,0.35947085352872815,0.44967961762479497,0.004114941744354793,0.27217041202774983,0.314408594071247
0.7,0.9997100367053572,0.9852969364514935,0.9806173268838858,0.048756122084021664,0.3391404555016665,0.45634914775182145,0.004827207323128496,0.24477144985269267,0.32267595015149064
0.8,0.9997458801959288,0.9867404556096541,0.981734513265776,0.049996400482796834,0.32757390723467833,0.456404081843343,0.004405727570684447,0.2298834618922148,0.3166725190547964
0.9,0.9996669025808832,0.9876022744758041,0.980914511423252,0.057272968669893676,0.33595321364684755,0.47223228276694523,0.005969410889810467,0.22217859852906,0.34202943886348436
